FlightDate,Day_Of_Week,Airline,Tail_Number,Cancelled,Diverted,Dep_Airport,Dep_CityName,DepTime_label,Dep_Delay,Dep_Delay_Tag,Dep_Delay_Type,Arr_Airport,Arr_CityName,Arr_Delay,Arr_Delay_Type,Flight_Duration,Distance_type,Delay_Carrier,Delay_Weather,Delay_NAS,Delay_Security,Delay_LastAircraft
2023-06-30,5,Skywest Airlines Inc.,N787SK,1.0,0.0,ASE,"Aspen, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N960SW,1.0,0.0,RDD,"Redding, CA",Morning,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N203SY,1.0,0.0,SLC,"Salt Lake City, UT",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N743SK,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N937EV,1.0,0.0,AVP,"Scranton/Wilkes-Barre, PA",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N156SY,1.0,0.0,MTJ,"Montrose/Delta, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N794SK,1.0,0.0,SBP,"San Luis Obispo, CA",Night,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N466SW,1.0,0.0,MOT,"Minot, ND",Morning,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N246PS,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,RAP,"Rapid City, SD",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N246PS,1.0,0.0,RAP,"Rapid City, SD",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N622UX,1.0,0.0,IDA,"Idaho Falls, ID",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N613UX,1.0,0.0,JAX,"Jacksonville, FL",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N613UX,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,JAX,"Jacksonville, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N622UX,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,ICT,"Wichita, KS",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N620UX,1.0,0.0,EGE,"Eagle, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N956SW,1.0,0.0,DRO,"Durango, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-10,6,Skywest Airlines Inc.,N136SY,0.0,1.0,DEN,"Denver, CO",Morning,-5.0,0,No Departure Delay,ECP,"Panama City, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-10,6,Skywest Airlines Inc.,N929EV,1.0,0.0,SFO,"San Francisco, CA",Evening,-9.0,0,No Departure Delay,MRY,"Monterey, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-16,5,Skywest Airlines Inc.,N679SA,0.0,1.0,ORD,"Chicago, IL",Morning,-2.0,0,No Departure Delay,ATW,"Appleton, WI",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-17,6,Skywest Airlines Inc.,N964SW,0.0,1.0,DEN,"Denver, CO",Afternoon,-4.0,0,No Departure Delay,LAR,"Laramie, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-17,6,Skywest Airlines Inc.,N793SK,0.0,1.0,DEN,"Denver, CO",Evening,5.0,0,No Departure Delay,ASE,"Aspen, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-17,6,Skywest Airlines Inc.,N946SW,0.0,1.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,OKC,"Oklahoma City, OK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N958SW,0.0,1.0,DEN,"Denver, CO",Afternoon,109.0,1,Hight Departure Delay,GCC,"Gillette, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N900EV,1.0,0.0,IAH,"Houston, TX",Evening,0.0,0,No Departure Delay,VCT,"Victoria, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N786SK,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N221PS,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,GCC,"Gillette, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-23,5,Skywest Airlines Inc.,N114SY,0.0,1.0,ORD,"Chicago, IL",Morning,-7.0,0,No Departure Delay,OKC,"Oklahoma City, OK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-23,5,Skywest Airlines Inc.,N791SK,0.0,1.0,DEN,"Denver, CO",Afternoon,-6.0,0,No Departure Delay,ASE,"Aspen, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-23,5,Skywest Airlines Inc.,N466SW,0.0,1.0,PRC,"Prescott, AZ",Afternoon,-4.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N148SY,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,DCA,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-25,7,Skywest Airlines Inc.,N119SY,1.0,0.0,ORD,"Chicago, IL",Evening,-3.0,0,No Departure Delay,LEX,"Lexington, KY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N874AS,0.0,1.0,SDF,"Louisville, KY",Morning,12.0,1,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-26,1,Skywest Airlines Inc.,N786SK,1.0,0.0,IAH,"Houston, TX",Afternoon,333.0,1,Hight Departure Delay,BTR,"Baton Rouge, LA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N743SK,0.0,1.0,ASE,"Aspen, CO",Morning,-1.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,Skywest Airlines Inc.,N789SK,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,ASE,"Aspen, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N205SY,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,CVG,"Cincinnati, OH",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N120SY,0.0,1.0,SBP,"San Luis Obispo, CA",Afternoon,-2.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N914EV,0.0,1.0,CAE,"Columbia, SC",Afternoon,335.0,1,Hight Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N604UX,1.0,0.0,EGE,"Eagle, CO",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-29,4,Skywest Airlines Inc.,N117SY,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,OKC,"Oklahoma City, OK",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-30,5,Skywest Airlines Inc.,N944SW,1.0,0.0,SFO,"San Francisco, CA",Evening,1.0,0,No Departure Delay,MRY,"Monterey, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N928EV,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,MOT,"Minot, ND",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N929SW,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,RKS,"Rock Springs, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N792SK,1.0,0.0,LAX,"Los Angeles, CA",Evening,0.0,0,No Departure Delay,SBP,"San Luis Obispo, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N167SY,1.0,0.0,TUS,"Tucson, AZ",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N612UX,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,HLN,"Helena, MT",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N108SY,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,SLC,"Salt Lake City, UT",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N622UX,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,GUC,"Gunnison, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-21,3,Skywest Airlines Inc.,N946SW,0.0,1.0,DEN,"Denver, CO",Afternoon,181.0,1,Hight Departure Delay,COS,"Colorado Springs, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-22,4,Skywest Airlines Inc.,N904EV,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,AMA,"Amarillo, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-22,4,Skywest Airlines Inc.,N913EV,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,GCC,"Gillette, WY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-11,7,Skywest Airlines Inc.,N947SW,0.0,1.0,ORD,"Chicago, IL",Evening,-1.0,0,No Departure Delay,TYS,"Knoxville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-11,7,Skywest Airlines Inc.,N929EV,1.0,0.0,MRY,"Monterey, CA",Morning,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,SFO,"San Francisco, CA",Evening,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,LAX,"Los Angeles, CA",Evening,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,RSW,"Fort Myers, FL",Morning,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,DEN,"Denver, CO",Morning,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,IAH,"Houston, TX",Evening,0.0,0,No Departure Delay,LAS,"Las Vegas, NV",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Evening,0.0,0,No Departure Delay,LAS,"Las Vegas, NV",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,PHX,"Phoenix, AZ",Morning,0.0,0,No Departure Delay,IAH,"Houston, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Evening,0.0,0,No Departure Delay,RDU,"Raleigh/Durham, NC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Morning,0.0,0,No Departure Delay,SAN,"San Diego, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,STL,"St. Louis, MO",Afternoon,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,RNO,"Reno, NV",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,N69838,1.0,0.0,EWR,"Newark, NJ",Afternoon,79.0,1,Hight Departure Delay,TPA,"Tampa, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,MCO,"Orlando, FL",Afternoon,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,SFO,"San Francisco, CA",Evening,0.0,0,No Departure Delay,MCI,"Kansas City, MO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,BOS,"Boston, MA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Morning,0.0,0,No Departure Delay,ORF,"Norfolk, VA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,DFW,"Dallas/Fort Worth, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,SFO,"San Francisco, CA",Evening,0.0,0,No Departure Delay,SNA,"Santa Ana, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,MCO,"Orlando, FL",Morning,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Evening,0.0,0,No Departure Delay,SEA,"Seattle, WA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,RSW,"Fort Myers, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,TPA,"Tampa, FL",Morning,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,OMA,"Omaha, NE",Morning,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,IAD,"Washington, DC",Afternoon,0.0,0,No Departure Delay,IAH,"Houston, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Afternoon,0.0,0,No Departure Delay,RSW,"Fort Myers, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,SMF,"Sacramento, CA",Night,0.0,0,No Departure Delay,IAH,"Houston, TX",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,LGA,"New York, NY",Afternoon,0.0,0,No Departure Delay,IAH,"Houston, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,LAX,"Los Angeles, CA",Morning,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,DEN,"Denver, CO",Evening,0.0,0,No Departure Delay,SJC,"San Jose, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,LGA,"New York, NY",Evening,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,PWM,"Portland, ME",Afternoon,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Afternoon,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Morning,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,DFW,"Dallas/Fort Worth, TX",Evening,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,MSP,"Minneapolis, MN",Morning,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Afternoon,0.0,0,No Departure Delay,SFO,"San Francisco, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,BWI,"Baltimore, MD",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,DEN,"Denver, CO",Afternoon,0.0,0,No Departure Delay,ATL,"Atlanta, GA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,FLL,"Fort Lauderdale, FL",Evening,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,IAH,"Houston, TX",Evening,0.0,0,No Departure Delay,BNA,"Nashville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORF,"Norfolk, VA",Evening,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Evening,0.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Evening,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,CLT,"Charlotte, NC",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Afternoon,0.0,0,No Departure Delay,IAD,"Washington, DC",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,BOS,"Boston, MA",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Afternoon,0.0,0,No Departure Delay,DFW,"Dallas/Fort Worth, TX",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,RDU,"Raleigh/Durham, NC",Morning,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,MSN,"Madison, WI",Afternoon,0.0,0,No Departure Delay,DEN,"Denver, CO",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Morning,0.0,0,No Departure Delay,IND,"Indianapolis, IN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Morning,0.0,0,No Departure Delay,PBI,"West Palm Beach/Palm Beach, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,FLL,"Fort Lauderdale, FL",Afternoon,0.0,0,No Departure Delay,EWR,"Newark, NJ",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,SNA,"Santa Ana, CA",Morning,0.0,0,No Departure Delay,ORD,"Chicago, IL",0.0,No Arrival Delay,0.0,Medium Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Morning,0.0,0,No Departure Delay,LGA,"New York, NY",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,EWR,"Newark, NJ",Afternoon,0.0,0,No Departure Delay,MCO,"Orlando, FL",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,SFO,"San Francisco, CA",Evening,0.0,0,No Departure Delay,LAX,"Los Angeles, CA",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
2023-06-27,2,United Air Lines Inc.,0,1.0,0.0,ORD,"Chicago, IL",Afternoon,0.0,0,No Departure Delay,BNA,"Nashville, TN",0.0,No Arrival Delay,0.0,Short Haul,0.0,0.0,0.0,0.0,0.0
